Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Falling Into Blackness","(d) Doctors' Wall > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115324026/falling-into-blackness,3.5,-1,Sport,5.10d,1,85,49.44324,-119.56601
"Quarter Century Girl","Horne Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109013933/quarter-century-girl,3.7,-1,Sport,5.12a,1,,49.33354,-124.69099
"Flat Battery","Sugarloaf > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106880494/flat-battery,2.0,-1,"Trad, TR",5.4,1,65,49.6457,-123.20551
Bladerunner,"(c) The Belfry > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108164703/bladerunner,3.6,-1,Sport,5.12a,1,80,49.44188,-119.55666
"'Spro Dog","(b) Morning Glory > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106474204/spro-dog,3.1,-1,Sport,5.10b,1,50,49.44601,-119.55734
"Western Harlot","The Outpost > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108370377/western-harlot,3.1,-1,Sport,5.9,4,338,49.93556,-123.15602
Sidewinder,"(b) East Face > (a) Diamondback > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107502321/sidewinder,2.8,-1,Sport,5.10c,1,65,49.43707,-119.56157
"Karma Dogs Bog Chong","Upper Beach Wall > Chehalis River Gorge > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106507279/karma-dogs-bog-chong,3.7,-1,Sport,5.11a,1,80,49.3001,-121.9367
"Jane's Journey","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120965984/janes-journey,4.0,-1,Sport,5.8+,1,85,49.2814,-121.78585
"Clockwork Orange","(a) The Terraces > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110493002/clockwork-orange,3.4,-1,Sport,5.11b,1,70,49.44181,-119.55762
"A Kind Eye","Main Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116848669/a-kind-eye,4.0,-1,Sport,5.10a,1,98,49.77609,-119.53263
Detour,"Main Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116848676/detour,4.0,-1,Sport,5.10b,1,82,49.77609,-119.53263
"Apricot Jam","(f) Blipvert > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113151446/apricot-jam,4.0,-1,Sport,5.12b,1,,49.44357,-119.56553
"Extra Old Stock","Chuck Chuck Creek > Squamish Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110997944/extra-old-stock,4.0,-1,Sport,5.11d,1,72,49.98928,-123.31318
"Logan's Run","(a) Great White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106218531/logans-run,3.0,-1,Sport,5.10b,1,75,49.44231,-119.56166
"G.I. Joe","Lakit Lake > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109749073/gi-joe,3.4,-1,Sport,5.10b,1,40,49.70586,-115.64954
"In the Doghouse","Lakeside in the Woods > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108276041/in-the-doghouse,2.7,-1,"Sport, TR","5.7 PG13",1,39,49.6446,-123.2052
"Hiking With Howie","(c) Lower Red Tail > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106190748/hiking-with-howie,2.7,-1,Sport,5.10a,1,55,49.43914,-119.56753
"Vorpal Sword","Quercus Cliff > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114434781/vorpal-sword,4.0,-1,Sport,5.12d,1,80,49.6446,-123.2052
"Puzzlebox left","The Monastery > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119217726/puzzlebox-left,3.7,-1,Sport,5.12b,1,,49.90196,-123.15704
"Practice Safe Six","Reggae Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120805358/practice-safe-six,4.0,-1,Sport,5.11b/c,1,100,49.07602,-121.71192
Gollum,"Lower Kitselas > Kitselas > Terrace > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117010991/gollum,4.0,-1,"Trad, TR",5.11a,1,50,54.54896,-128.49727
Underwire,"Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107758359/underwire,2.7,-1,Sport,5.11a,1,75,49.6437,-123.2121
"Glory Hole","Yellow Sling Wall > Kinnaird Bluffs > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114379166/glory-hole,4.0,-1,Sport,5.11c,1,90,49.26634,-117.66303
Prestadigitor,"(b) Morning Glory > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113152155/prestadigitor,4.0,-1,Sport,5.12c,1,,49.44601,-119.55734
"Up from the Ashes","Croissant Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116845318/up-from-the-ashes,4.0,-1,Sport,5.11b,1,72,49.7764,-119.53531
"Typical Squamish","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106921482/typical-squamish,2.9,-1,Sport,5.11a,1,80,49.7224,-123.1025
"It's Not About You","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107117859/its-not-about-you,3.5,-1,Sport,5.12a/b,1,80,49.7224,-123.1025
Facility,"(b) Red Tail South > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106190766/facility,3.0,-1,Sport,5.10a,1,70,49.43919,-119.56743
"Unprotected Sex","The Buttress > Eldred Valley > Powell River > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117256406/unprotected-sex,4.0,-1,Sport,5.11-,1,65,50.15312,-124.22156
"Wapiti Mainline","Nomash Slab > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116138394/wapiti-mainline,3.8,-1,Sport,"5.11a PG13",13,1300,49.99225,-126.72868
"Dora's Delight","Bulletheads South > The Bulletheads > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107763194/doras-delight,2.0,-1,"Trad, Sport",5.8,1,80,49.67658,-123.1529
Lubo,"Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107229946/lubo,3.0,-1,Sport,5.10d,1,80,49.36337,-123.02334
"Daddy's Girl","Horne Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109013944/daddys-girl,4.0,-1,Sport,5.11d,1,,49.33354,-124.69099
Goldilocks,"Reggae Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119053708/goldilocks,4.0,-1,Sport,5.11c,1,,49.07602,-121.71192
"Hippocratic Oaf","(d) Doctors' Wall > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120762341/hippocratic-oaf,4.0,-1,Sport,5.11d,1,80,49.44324,-119.56601
"Kung-Fu Panda","Bear Cave > Bear Country > KLO Creek > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118758558/kung-fu-panda,4.0,-1,Sport,5.12b,1,65,49.82362,-119.36723
Tradition,"(b) Red Tail South > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106190776/tradition,3.0,-1,Sport,5.10b,1,70,49.43919,-119.56743
"Smooth Bore","Horne Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109013803/smooth-bore,4.0,-1,Sport,5.12d,1,,49.33354,-124.69099
"Shake & Bake","Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118794481/shake-bake,4.0,-1,"Trad, TR",5.9,1,70,55.61555,-121.89393
"The Screaming Cheeto Wheelie","Hatzic Prairie > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109242465/the-screaming-cheeto-wheelie,4.0,-1,Sport,5.12a,1,60,49.2036,-122.2622
"All the Kings Horses and all the Kings Men","Dead Horse > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109072000/all-the-kings-horses-and-all-the-kings-men,4.0,-1,"Trad, TR",5.7,1,80,49.29879,-121.96433
"Queen of Capilano","Bowen Island > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108959571/queen-of-capilano,4.0,-1,Sport,5.11b,1,,49.35099,-123.35752
"Boy Pie","The Circus > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106570017/boy-pie,2.2,-1,Sport,5.8,1,35,49.9065,-123.1619
Jean-Jean,"Insite wall > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108111448/jean-jean,3.0,-1,Sport,5.10b,1,80,49.8429,-123.1465
"The Naysayer","(d) Doctors' Wall > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108164676/the-naysayer,3.1,-1,Sport,5.11a,1,70,49.44324,-119.56601
"The Long Haul","Pulpit Rock > Nelson > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122615673/the-long-haul,4.0,-1,Sport,5.10-,6,390,49.50698,-117.30862
"Guaranteed Rugged","Upper Headwall > Marble Canyon Rock > Marble Canyon > Cariboo > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122451091/guaranteed-rugged,3.2,-1,Sport,5.10c,33,3524,50.85125,-121.70435
"The Fresh Prince","(a) The Terraces > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122614226/the-fresh-prince,4.0,-1,Sport,5.11c,1,40,49.44181,-119.55762
"Shoe in My Pasta","Cat Lake > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106876062/shoe-in-my-pasta,3.8,-1,Sport,5.12a,1,90,49.81452,-123.11127
Tierdrops,"(d) Upper Red Tail > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108230768/tierdrops,3.8,-1,Sport,5.11c,1,115,49.43919,-119.56743
"Gang of Foreplay","Island in the Sky > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107246850/gang-of-foreplay,2.8,-1,"Trad, Sport",5.10a,2,100,49.70502,-123.14252
"The Crossing","The Apron > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110847548/the-crossing,4.0,-1,Sport,5.12d,10,700,49.6863,-123.14736
"Wolly Bully","Right Center > Beach > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108070956/wolly-bully,3.7,-1,Sport,5.10a/b,1,,50.7525,-120.72429
"Ghille Suit","AMO Wall > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108503828/ghille-suit,3.0,-1,Sport,5.9,1,72,49.67242,-123.15689
"Raging Duck","Neat and Cool > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109192585/raging-duck,2.7,-1,Sport,5.10,1,45,49.706,-123.1403
"The Flaming Arete","Foundation Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106570137/the-flaming-arete,1.9,-1,Sport,5.7,1,30,49.90943,-123.15594
"Frayed Ends of Sanity","Slhanay > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110848041/frayed-ends-of-sanity,4.0,-1,Sport,5.12c,6,600,49.6945,-123.12156
"Mata Hari","Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114523515/mata-hari,4.0,-1,Sport,5.12d,1,,49.6437,-123.2121
"Pretty Boys Get Their Ciggies Lit","The Buttress > Eldred Valley > Powell River > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119441312/pretty-boys-get-their-ciggies-lit,4.0,-1,Sport,5.12d,1,100,50.15312,-124.22156
"On Yer Bike","(b) East Face > (a) Diamondback > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109027198/on-yer-bike,3.5,-1,Sport,5.11c/d,1,40,49.43707,-119.56157
"Homeless Romantic","The Buttress > Eldred Valley > Powell River > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119441357/homeless-romantic,4.0,-1,Sport,5.12c,1,90,50.15312,-124.22156
Antaeus,"Jericho Wall > (c) Cave Hill > (e) Northern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121542519/antaeus,4.0,-1,Sport,5.12d,1,115,49.4496,-119.56167
"The Punisher","(e) Little White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120763174/the-punisher,4.0,-1,Sport,5.12d,1,45,49.44656,-119.56245
