Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Two-face,"Roadside  Boulders > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/113967479/two-face,2.0,-1,Boulder,V-easy,1,12,34.61523,-118.73687
Betty,"Doggie Daycare > Top Rope Trail > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/109496676/betty,2.0,-1,"TR, Boulder","5.10+ V1+ PG13",1,15,34.34497,-118.01371
"Anderson Problem","Niagara Fist Boulder > Stumbling Blocks Area > Malibu Creek State Park Bouldering > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113066694/anderson-problem,2.0,-1,Boulder,"V4 R",1,18,34.09587,-118.73051
"The Impaler","O-Face Boulder > Top Rope Trail > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112074827/the-impaler,2.0,-1,Boulder,V0-1,1,15,34.34459,-118.0142
"The Kat","El Cariso - Misc Problems > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107764081/the-kat,2.0,-1,Boulder,V2-3,1,,33.64377,-117.44323
Plinko!,"Plinko Boulder > Top Rope Trail > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/111736234/plinko,2.0,-1,Boulder,V0-1,1,15,34.34505,-118.01588
"Slip and Slide 5.5","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/121957282/slip-and-slide-55,2.0,-1,Boulder,"V0+ PG13",1,,33.5947,-117.87816
Playboy,"Lower Falls > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/121982785/playboy,2.0,-1,Boulder,V0-,1,12,33.6257,-117.42759
"Pipe Down","The Spine Boulder > Ridge Trail > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107943434/pipe-down,2.0,-1,Boulder,V4+,1,,33.6424,-117.44277
"Rogue Wave","Nautical Nightmares > Basalt Boulders > Pelican Cove Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122028862/rogue-wave,2.0,-1,Boulder,V1,1,7,33.74121,-118.40669
"A Few Good Moves","Steve's Suggestion > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107860133/a-few-good-moves,2.0,-1,Boulder,V2,1,,33.64701,-117.44202
"Not So Tight Squeeze","El Cariso - Misc Problems > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107943421/not-so-tight-squeeze,2.0,-1,Boulder,V2-3,1,,33.64377,-117.44323
"Tenaja Butt Start","Upper Tenaja Boulder > Tenaja Falls Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112541452/tenaja-butt-start,2.0,-1,Boulder,V1-2,1,,33.55609,-117.39808
"Snake Eyes Stem","Upper Tenaja Boulder > Tenaja Falls Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112541438/snake-eyes-stem,2.0,-1,Boulder,V0,1,,33.55609,-117.39808
"The Turtle","Tortuga Roja de Tenaja AKA  La Tortue Rouge > Tenaja Falls Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112541496/the-turtle,2.0,-1,Boulder,"V1-2 PG13",1,,33.5561,-117.39772
"Ankle Biter","Roadside Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108567680/ankle-biter,1.8,-1,Boulder,V2,1,7,34.20944,-118.1621
"Socrates Dilemma","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260899/socrates-dilemma,2.0,-1,Boulder,V3,1,8,34.28159,-117.63997
T-slab,"Upper Tenaja Boulder > Tenaja Falls Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112541423/t-slab,2.0,-1,Boulder,V1,1,,33.55609,-117.39808
"T-slab warm up","Upper Tenaja Boulder > Tenaja Falls Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/112541431/t-slab-warm-up,2.0,-1,Boulder,V-easy,1,,33.55609,-117.39808
"Problem A","Upper San Juan Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108057230/problem-a,2.0,-1,Boulder,V0,1,12,33.60723,-117.4336
Divided,"Main Divide > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107898815/divided,2.0,-1,Boulder,V1+,1,,33.64539,-117.39739
"unknown 1","Upper Candy Store Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108006813/unknown-1,2.0,-1,"Trad, TR, Boulder",V2,1,20,33.70978,-117.5338
OCLV,"Bridge Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107429694/oclv,2.0,-1,Boulder,V1,1,10,34.212,-118.1714
"Sippin on Ginseng","Rock Hudson Boulder > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260816/sippin-on-ginseng,2.0,-1,Boulder,V2,1,12,34.28159,-117.63997
"The Corner","Steve's Suggestion > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107964667/the-corner,2.0,-1,Boulder,V2,1,10,33.64701,-117.44202
"Thin Slab","Steve's Suggestion > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107964655/thin-slab,2.0,-1,Boulder,V3,1,,33.64701,-117.44202
"Reverse Traverse","Steve's Suggestion > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107973231/reverse-traverse,2.0,-1,Boulder,V1,1,,33.64701,-117.44202
"Easy Face","Romeo Void > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/105921656/easy-face,2.0,-1,Boulder,"5.7 V-easy",1,,34.33906,-118.01288
"Lucky Streak","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107261008/lucky-streak,2.0,-1,Boulder,V-easy,1,12,34.28159,-117.63997
"Granola Sucks","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107261102/granola-sucks,2.0,-1,Boulder,V0-1,1,11,34.28159,-117.63997
"Trail Loot","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260989/trail-loot,2.0,-1,Boulder,V0,1,16,34.28159,-117.63997
"North West Arete - Right Side","Carousel Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106116018/north-west-arete-right-side,2.0,-1,Boulder,V1,1,20,34.27194,-118.60359
"Hand Traverse","Ummagumma Area 1 > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106066002/hand-traverse,2.0,-1,Boulder,V3,1,,34.271,-118.6036
"Face III","Cap Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105875094/face-iii,2.0,-1,Boulder,V1-2,1,18,34.26946,-118.60339
"Sliced Lotus","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107261051/sliced-lotus,2.0,-1,Boulder,V0+,1,9,34.28159,-117.63997
Sanjuro,"Crystal Lake Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107347740/sanjuro,2.0,-1,Boulder,V-easy,1,10,34.3163,-117.8385
"Fred Flintstone","Lost in the Woods > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106622595/fred-flintstone,2.0,-1,Boulder,V0,1,30,34.27052,-118.60373
"Diogenes posture","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260864/diogenes-posture,2.0,-1,Boulder,V2+,1,11,34.28159,-117.63997
Kawabatake,"Crystal Lake Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107347746/kawabatake,2.0,-1,Boulder,V-easy,1,10,34.3163,-117.8385
"...And I'm Okay","Crystal Lake Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107347725/and-im-okay,2.0,-1,Boulder,V-easy,1,10,34.3163,-117.8385
"EZ Edge","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260963/ez-edge,2.0,-1,Boulder,V2+,1,13,34.28159,-117.63997
"Lazy Day","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107260873/lazy-day,2.0,-1,Boulder,V1+,1,11,34.28159,-117.63997
"Proper Motion","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107261114/proper-motion,2.0,-1,Boulder,V0-1,1,11,34.28159,-117.63997
"A Little Screwed Up","New Inhabitants > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122551972/a-little-screwed-up,2.0,-1,Boulder,V1,1,10,34.13374,-118.28894
"Aye Boo-Boo","Pic-a-nic Area > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122552047/aye-boo-boo,2.0,-1,Boulder,V1,1,12,34.13352,-118.28832
"Screw Loose, Lefty Loosey","New Inhabitants > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122551988/screw-loose-lefty-loosey,2.0,-1,Boulder,V1-2,1,8,34.13374,-118.28894
"Slant Rock Dyno","Slant Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/122749201/slant-rock-dyno,2.0,-1,Boulder,V2-,1,8,34.2696,-118.6055
"Bear Claw","New Inhabitants > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122551771/bear-claw,2.0,-1,Boulder,V2,1,15,34.13374,-118.28894
"Screw Loose, Righty Tighty","New Inhabitants > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122568690/screw-loose-righty-tighty,2.0,-1,Boulder,V3-,1,10,34.13374,-118.28894
"Poking the Bear","New Inhabitants > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122551920/poking-the-bear,2.0,-1,Boulder,"V4 PG13",1,20,34.13374,-118.28894
"Don't Poke the Bear","New Inhabitants > Old LA Zoo > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122551841/dont-poke-the-bear,2.0,-1,Boulder,V4-5,1,15,34.13374,-118.28894
"Body German","Pyramid Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105873775/body-german,1.4,-1,Boulder,V1-,1,15,34.27052,-118.60373
"Spencer's Tree Problem","LeProhon Press Boulder > Malibu Lieback Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118246874/spencers-tree-problem,1.6,-1,Boulder,V3-,1,8,34.07432,-118.70405
"Slump Arete","Pump Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/114604639/slump-arete,1.5,-1,Boulder,V0,1,,34.26995,-118.60561
Sheen,"Elephant Hill > Los Angeles Basin > California",https://www.mountainproject.com/route/110419485/sheen,1.7,-1,Boulder,V0,1,9,34.0508,-117.79585
Unnamed,"The Refrigerator > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112911790/unnamed,1.7,-1,Boulder,V0-,1,,34.34053,-118.01664
"Baldy Ski Hut","Other Routes > Rock Garden > Mount Baldy Road > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/107299655/baldy-ski-hut,1.8,-1,Boulder,V-easy,1,15,34.28159,-117.63997
Phage,"Elephant Hill > Los Angeles Basin > California",https://www.mountainproject.com/route/110419541/phage,1.8,-1,Boulder,V2,1,8,34.0508,-117.79585
"Harry's Home","KinderCare Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/109912807/harrys-home,1.8,-1,Boulder,V0,1,9,33.63796,-117.41618
"The Mantelorian","Death Star > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/119289549/the-mantelorian,1.6,-1,Boulder,V0,1,8,34.26964,-118.60362
"Road Kill","Roadside Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/108567672/road-kill,1.6,-1,Boulder,V0,1,7,34.20944,-118.1621
"The Stairs","Turlock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/119964366/the-stairs,1.5,-1,Boulder,V-easy,1,20,34.2692,-118.6037
Crack,"Boulder South of Chouinard's Hole > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/114208041/crack,1.4,-1,Boulder,V-easy,1,9,34.27188,-118.60433
"Number Nine","The Headwaters > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119015264/number-nine,1.6,-1,Boulder,V1,1,12,34.07777,-118.59257
"Oh Boy Okay Alright","Mystic Canyon > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/116361430/oh-boy-okay-alright,1.6,-1,Boulder,V0,1,10,34.15907,-117.82815
"Foot Loose","El Cariso - Misc Problems > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107974898/foot-loose,1.7,-1,Boulder,V3,1,7,33.64377,-117.44323
"Mommies Traverse","Mommys Boys > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105926333/mommies-traverse,1.6,-1,Boulder,V0,1,30,34.2707,-118.6042
"""I Should Have Pooped Before This""","Chossy Boi Boulder > Miniholland > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/117870400/i-should-have-pooped-before-this,1.7,-1,Boulder,V3,1,15,34.10178,-118.8458
"Beach Face","Zodiac Boulder > Purple Stones North > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119644150/beach-face,1.7,-1,Boulder,V3,1,,34.07673,-118.5914
Unnamed,"First Large Boulder > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107764280/unnamed,1.7,-1,"Sport, Boulder","5.8 V1",1,25,33.6448,-117.44224
"The Hotel","Golf Boulder > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/112908762/the-hotel,1.7,-1,Boulder,V1,1,,34.34053,-118.01575
"S's Bane 1","San Juan Canyon > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108184260/ss-bane-1,1.7,-1,Boulder,V0,1,10,33.61641,-117.42735
"Ace's Traverse","Ace Boulder > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106623817/aces-traverse,1.7,-1,Boulder,V-easy,1,10,34.27109,-118.60265
"Pit Problem","Oasis Boulder > Malibu Lieback Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119157506/pit-problem,1.5,-1,Boulder,V0,1,10,34.07443,-118.70397
"Easy Arete","Canyon Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/110908609/easy-arete,1.5,-1,Boulder,V-easy,1,,34.27152,-118.60341
"Warm Up Crack","Burn Victim > First Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107764138/warm-up-crack,1.5,-1,Boulder,V0-1,1,,33.64473,-117.44223
"Pocket Problem (aka Reggae Route)","Slanderland > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106286982/pocket-problem-aka-reggae-route,1.5,-1,Boulder,V0+,1,15,34.27188,-118.60389
"High Over Beached Whales","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/106767813/high-over-beached-whales,1.4,-1,"Trad, Boulder",V0+,1,20,33.5947,-117.87816
"East Arete","Boulder 2 > Garden of the Gods > Chatsworth Area > Los Angeles Basin > California",https://www.mountainproject.com/route/116133442/east-arete,1.5,-1,Boulder,V-easy,1,10,34.27362,-118.6126
"Puggie So What?","Canyon Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/113982313/puggie-so-what,1.2,-1,Boulder,V-easy,1,12,34.27152,-118.60341
"Gray's Peak","Pile Ups > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/109360235/grays-peak,1.3,-1,Boulder,V-easy,1,10,34.26915,-118.60472
Slab,"Boulder South of Chouinard's Hole > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/114110948/slab,1.4,-1,Boulder,V0,1,10,34.27188,-118.60433
"Right Side","Slant Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/120696144/right-side,1.3,-1,Boulder,V-easy,1,10,34.2696,-118.6055
"Center Slab","Slant Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/120696128/center-slab,1.3,-1,Boulder,V-easy,1,10,34.2696,-118.6055
"Wingspan (AKA Eagle Rock Traverse)","Eagle Rock > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/119932447/wingspan-aka-eagle-rock-traverse,1.5,-1,Boulder,V0,1,75,34.1432,-118.1835
Suz,"Black Star Canyon Bouldering > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116213439/suz,1.5,-1,Boulder,V1-2,1,15,33.78813,-117.66043
Hoglin,"Resort Point > Lunada Bay Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/118978953/hoglin,1.5,-1,Boulder,"V-easy PG13",1,8,33.76365,-118.42222
Freesol,"Black Star Canyon Bouldering > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116233789/freesol,1.5,-1,Boulder,V2,1,15,33.78813,-117.66043
Lodestone,"Lodestone Area > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/119084429/lodestone,1.5,-1,Boulder,V2+,1,10,34.33904,-118.01693
"Zombie Piglin","Resort Point > Lunada Bay Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/118978935/zombie-piglin,1.5,-1,Boulder,"V-easy PG13",1,11,33.76365,-118.42222
"Courtney's side","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/109117851/courtneys-side,1.5,-1,Boulder,"V1+ PG13",1,11,33.5947,-117.87816
"Heart Attack","The Beast > Robinson Ranch > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118296040/heart-attack,1.5,-1,Boulder,"V1-2 X",1,60,33.65601,-117.55053
"Fireman's Arete","Cluster 2 > Between Romeo Void and Main > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114939086/firemans-arete,1.5,-1,Boulder,V0,1,,34.33951,-118.01357
"unknown mantle","The Purple Pyramid > Purple Stones North > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119373149/unknown-mantle,1.5,-1,Boulder,V1,1,5,34.07658,-118.59128
Capillary,"The Beast > Robinson Ranch > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118299187/capillary,1.5,-1,Boulder,"V2+ X",1,60,33.65601,-117.55053
"High Five","Mi Boulder > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119898207/high-five,1.5,-1,Boulder,V2,1,8,33.62626,-117.42736
Slabchasm,"Cluster 2 > Between Romeo Void and Main > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/114939044/slabchasm,1.5,-1,Boulder,"V0 R",1,,34.33951,-118.01357
"The Beast","The Beast > Robinson Ranch > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118296051/the-beast,1.5,-1,Boulder,"V2 X",1,75,33.65601,-117.55053
Unnamed,"Unnamed > Main Area > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/120908428/unnamed,1.5,-1,Boulder,V1,1,15,34.34013,-118.01525
Sthan,"Conglomerate Boulders (Templin boulders) - misc problems > Conglomerate Boulders (Templin boulders) > Piru Creek > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118584794/sthan,1.5,-1,Boulder,V2,1,6,34.61078,-118.7499
Cthulu,"Nautical Nightmares > Basalt Boulders > Pelican Cove Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122025661/cthulu,1.5,-1,Boulder,V0-,1,12,33.74121,-118.40669
"Storm Surge","Nautical Nightmares > Basalt Boulders > Pelican Cove Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/122028479/storm-surge,1.5,-1,Boulder,V1,1,10,33.74121,-118.40669
Machete,"Upper San Juan Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/108057329/machete,1.5,-1,Boulder,"V1 PG13",1,15,33.60723,-117.4336
"Stick Or Slip","KinderCare Boulders > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/109913181/stick-or-slip,1.5,-1,Boulder,V0,1,,33.63796,-117.41618
"Lower Falls Traverse","Lower Falls > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/121982748/lower-falls-traverse,1.5,-1,Boulder,V0-,1,50,33.6257,-117.42759
"Un-named 5.9 Slab","El Cariso - Misc Problems > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107974841/un-named-59-slab,1.5,-1,Boulder,"5.9 V3",1,15,33.64377,-117.44323
"Warmup Crack","Lower Falls > Ortega Falls > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/122005498/warmup-crack,1.5,-1,Boulder,"5.7 V-easy",1,15,33.6257,-117.42759
"Easy Squeezy","Base Camp > Aid Hill > El Cariso > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/107974830/easy-squeezy,1.5,-1,Boulder,V0,1,14,33.63973,-117.44252
Unnamed,"Spiral Boulder > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/116245087/unnamed,1.1,-1,Boulder,V0,1,8,34.27029,-118.60303
Piglin,"Resort Point > Lunada Bay Area > Palos Verdes Peninsula > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/118978919/piglin,1.3,-1,Boulder,"V-easy PG13",1,10,33.76365,-118.42222
"Kim Chi","The Wave Wall > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/105895967/kim-chi,1.3,-1,"Sport, Boulder","5.11d V3+",1,27,34.0961,-118.731
"Chico's Locos","Zodiac Boulder > Purple Stones North > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119644129/chicos-locos,1.3,-1,Boulder,V1,1,,34.07673,-118.5914
Wrangler-D,"Laguna Main Beach > Laguna Beach > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/111512298/wrangler-d,1.3,-1,Boulder,"V-easy PG13",1,8,33.54301,-117.78969
"Flake to Nowhere","Canyon Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106493232/flake-to-nowhere,1.3,-1,Boulder,V2,1,20,34.27152,-118.60341
"SW Arete","The Purple Pyramid > Purple Stones North > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/113067534/sw-arete,1.3,-1,Boulder,"V-easy R",1,15,34.07658,-118.59128
"Face Opposite Pyramid","Boulder Opposite Pyramid > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/107137453/face-opposite-pyramid,1.3,-1,Boulder,V1-2,1,15,34.27052,-118.60373
"Pinky Piranha","Nabisco Canyon > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/107451566/pinky-piranha,1.3,-1,Boulder,V3,1,,34.27145,-118.60406
"Dave's Problem","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/106767792/daves-problem,1.2,-1,"Trad, Boulder",V0-,1,15,33.5947,-117.87816
"Center Right","Slant Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/121378393/center-right,1.3,-1,Boulder,V-easy,1,10,34.2696,-118.6055
"We Like to Party","Boulder South of Chouinard's Hole > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/117727742/we-like-to-party,1.2,-1,Boulder,V-easy,1,10,34.27188,-118.60433
"Left Side","Slant Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/120696111/left-side,1.0,-1,Boulder,V-easy,1,10,34.2696,-118.6055
"South Face Problem","Slant Rock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/120695962/south-face-problem,1.0,-1,Boulder,V-easy,1,8,34.2696,-118.6055
"Pit Arete","Oasis Boulder > Malibu Lieback Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119157453/pit-arete,1.0,-1,Boulder,V2,1,10,34.07443,-118.70397
"Thin Face II","Bat Boulder > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/110632451/thin-face-ii,1.0,-1,Boulder,V0,1,12,34.2707,-118.6043
"Axle Problem","Zodiac Boulder > Purple Stones North > Purple Stones > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119644061/axle-problem,1.0,-1,Boulder,"V1 PG13",1,,34.07673,-118.5914
"Utility Belt","Batman Boulder > Trabuco Creek > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/114506274/utility-belt,1.0,-1,Boulder,V0-,1,8,33.67322,-117.54857
"South Seam","Hillyer Summit Trail Boulder > Rosenita Saddle > Horse Flats > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/111736454/south-seam,1.0,-1,Boulder,V0,1,12,34.34875,-118.0193
"Thin Face I","Bat Boulder > Summit Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/110632312/thin-face-i,1.0,-1,Boulder,V0,1,8,34.2707,-118.6043
"Random Rules","Vasquez Rocks > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/118900055/random-rules,1.0,-1,Boulder,V0,1,8,34.48871,-118.32131
"Dwarf Traverse","Black Star Canyon Bouldering > Santa Ana Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/116233706/dwarf-traverse,1.0,-1,Boulder,V2,1,10,33.78813,-117.66043
"Beach Bum","Monker B > Monker Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/121801833/beach-bum,1.0,-1,Boulder,V0,1,10,34.3044,-117.83148
