Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Not So Super Slab","Super Slab > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735857/not-so-super-slab,3.5,-1,Boulder,V0,1,,38.4548,-123.1325
"Mo Foe","The Boulder of Bloody Madness > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108029982/mo-foe,3.1,-1,Boulder,V4,1,,38.37625,-121.98607
"Natural Disaster","Hidden Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736154/natural-disaster,2.9,-1,Boulder,"V3 R",1,15,38.38942,-121.99218
Wildside,"Wildside Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108024244/wildside,2.8,-1,Boulder,V3,1,,38.37565,-121.9828
"Aqua Velva","Stoner Cave > Aquarian Valley > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646730/aqua-velva,3.2,-1,Boulder,V4,1,,37.29013,-122.16674
"Biddles Gold","Upper Biddles Rock > Biddles > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/116645017/biddles-gold,3.4,-1,Boulder,"V2 R",1,20,37.22647,-122.07856
"Poop-shoot Pirate","Pirate Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108380398/poop-shoot-pirate,3.0,-1,Boulder,V2,1,,37.22065,-122.07001
"Mob Dat Ting","4. The Boxcar Woody > Boxcar Woody Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120065716/mob-dat-ting,3.3,-1,Boulder,V4+,1,,38.38902,-121.98469
"Naked Lunch","Mad Cow Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736151/naked-lunch,2.4,-1,Boulder,V3,1,10,38.39329,-121.98694
"Rock Scar","Lamb Boulder > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/109762383/rock-scar,2.9,-1,Boulder,V3+,1,,38.42923,-123.11578
Jugs,"Turtle Rock > Ring Mountain > San Francisco Bay Area > California",https://www.mountainproject.com/route/117736535/jugs,2.8,-1,Boulder,V0,1,20,37.91104,-122.49157
"Heavy Metal Traverse","Heavy Metal Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106819991/heavy-metal-traverse,3.3,-1,Boulder,V4,1,25,38.51669,-122.05585
"Block Traverse","Upper Indian Rock(I-block) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/117369878/block-traverse,3.0,-1,Boulder,V3,1,7,37.89203,-122.27304
"Rump Roast","Rump Roast > Saddle Boulders > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108015075/rump-roast,2.7,-1,Boulder,V1-,1,,38.39039,-121.98832
"Space Lord","Mother Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/107948054/space-lord,2.9,-1,Boulder,"V0 PG13",1,20,38.38784,-121.99307
"Overhung Roof","The Pit (West Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734876/overhung-roof,2.1,-1,Boulder,V0,1,20,37.89213,-122.27299
"Sea Of Anarchy (?)","Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735656/sea-of-anarchy,1.9,-1,Boulder,V1,1,,37.22838,-122.09569
"Waterfall Crack","Waterfall Boulders > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/116606348/waterfall-crack,3.5,-1,Boulder,V4,1,15,38.59406,-123.34449
"Chip Direct","Potato Chip Boulder > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/115345856/chip-direct,3.5,-1,Boulder,V3+,1,12,38.4292,-123.11567
"Grotesque Old Woman Boulder","Grotesque Old Woman Boulder > The Muffins > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/118209179/grotesque-old-woman-boulder,3.5,-1,Boulder,V3+,1,10,37.22592,-122.10457
"La Pampara","Tres Frijoles Boulder > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/119609840/la-pampara,3.5,-1,Boulder,V1-,1,12,37.90838,-122.59745
S.H.P.,"Purgatory Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/107812062/shp,3.0,-1,Boulder,V4-5,1,15,38.51657,-122.05583
Traverse,"The Quarry > Call Box Rocks > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/111824033/traverse,2.6,-1,Boulder,V1,1,,38.57598,-123.33925
Gonzo,"Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110236279/gonzo,2.5,-1,Boulder,V2,1,5,37.22838,-122.09569
"Splitter Crack","The Unnatural Act Cave > Glen Canyon > San Francisco Bay Area > California",https://www.mountainproject.com/route/118130788/splitter-crack,3.1,-1,Boulder,V0,1,15,37.74226,-122.44391
"Coz Mama Roof","Parking Lot Rock > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105792939/coz-mama-roof,2.1,-1,Boulder,V4,1,10,37.2296,-122.0952
"Left Crack direct","Lexington Rock > San Francisco Bay Area > California",https://www.mountainproject.com/route/116604225/left-crack-direct,3.1,-1,"Trad, TR, Boulder","5.10b V0 X",1,50,37.20773,-121.98921
"The Reach","Turtle Rock > Ring Mountain > San Francisco Bay Area > California",https://www.mountainproject.com/route/114260825/the-reach,2.3,-1,Boulder,V2,1,10,37.91104,-122.49157
"The Ape Traverse","North face (Indian Rock) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/107486704/the-ape-traverse,2.3,-1,Boulder,V2,1,,37.89229,-122.27321
"Scenic Cruise","Bay View Boulder > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/111656316/scenic-cruise,2.8,-1,Boulder,V3,1,10,37.91939,-122.60555
"Mechanics Crack","Upper Indian Rock(I-block) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/120303525/mechanics-crack,3.3,-1,Boulder,"V3 R",1,15,37.89203,-122.27304
"Black Shine","Mortar Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/116143934/black-shine,2.8,-1,Boulder,V4,1,,37.89328,-122.27241
"Broken Pyramid Arete","Broken Pyramid Boulder > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110789047/broken-pyramid-arete,2.8,-1,Boulder,V3,1,,37.22853,-122.09678
"Lexington Rock traverse","Lexington Rock > San Francisco Bay Area > California",https://www.mountainproject.com/route/116604292/lexington-rock-traverse,3.3,-1,Boulder,V4,1,30,37.20773,-121.98921
Lieback,"The Quarry > Call Box Rocks > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/111824093/lieback,2.5,-1,Boulder,V2,1,,38.57598,-123.33925
"Plaque Arete Right","Plaque Rock > Remillard Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734666/plaque-arete-right,1.9,-1,"TR, Boulder","5.9 V0",1,20,37.8923,-122.2611
"One Hand","Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/112362748/one-hand,2.4,-1,Boulder,V1,1,12,37.22838,-122.09569
V0,"Blockhead Boulder > Playground Boulders > The Playground > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/114389573/v0,3.2,-1,Boulder,V0,1,,38.60066,-123.3615
"Mad Cow Traverse","Mad Cow Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736136/mad-cow-traverse,2.5,-1,Boulder,V2,1,10,38.39329,-121.98694
"C+ Dyno","The Pit (West Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/117019555/c-dyno,3.2,-1,"TR, Boulder","V4 R",1,20,37.89213,-122.27299
"Southwest Arete","Old Man Boulder > Stinson Beach > Mickey's Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/119180818/southwest-arete,3.3,-1,Boulder,V0-1,1,20,37.89176,-122.63552
"Bathe traverse","Sutro > Cliff House Boulders > San Francisco Bay Area > California",https://www.mountainproject.com/route/114038186/bathe-traverse,3.3,-1,Boulder,V2,1,20,37.77877,-122.51443
"Smoke Pot Row","Scott's Rock > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108017225/smoke-pot-row,3.2,-1,Boulder,V4,1,,38.3938,-121.9856
Dragonslayer,"Super Slab > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735500/dragonslayer,3.3,-1,Boulder,V3,1,,38.4548,-123.1325
"Thistle Arete","Thistle Boulder > Glen Canyon > San Francisco Bay Area > California",https://www.mountainproject.com/route/107988682/thistle-arete,2.6,-1,Boulder,V3-,1,12,37.74199,-122.44361
Slab,"[Redacted] > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110904125/slab,1.9,-1,Boulder,V0,1,,37.23108,-122.09482
"The Mud & the Blood & the Beer","Johnny Cash Boulders > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108400463/the-mud-the-blood-the-beer,2.9,-1,Boulder,V3,1,10,38.58942,-123.34028
"Unknown V0","Castle Rock Proper > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110698815/unknown-v0,2.0,-1,Boulder,V1-,1,8,37.22862,-122.0962
"Achielles Lauro","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106599168/achielles-lauro,2.9,-1,Boulder,"V4 PG13",1,15,37.22862,-122.10453
"Ruperts Ride","Pirate Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108379170/ruperts-ride,2.9,-1,Boulder,V2,1,,37.22065,-122.07001
"The Girls' Problem (stand)","Mortar Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/118586223/the-girls-problem-stand,2.5,-1,Boulder,V4,1,,37.89328,-122.27241
"Plaque Face Center Eliminate","Plaque Rock > Remillard Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/106430880/plaque-face-center-eliminate,2.6,-1,"TR, Boulder","5.11+ V4 R",1,20,37.8923,-122.2611
Instinct,"Bootjack Boulders > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/120936135/instinct,3.0,-1,Boulder,V4,1,12,37.91173,-122.59723
"Roof Traverse","Mrs Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110671463/roof-traverse,2.8,-1,Boulder,"V3 PG13",1,15,37.22827,-122.09556
Lieback,"Parking Lot Rock > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110744579/lieback,1.7,-1,Boulder,V1,1,,37.2296,-122.0952
"The Roof","Picnic Table Wall > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/110568611/the-roof,2.4,-1,Boulder,V1-,1,18,37.89226,-122.27231
"Fools Gold","Turtle Rock > Ring Mountain > San Francisco Bay Area > California",https://www.mountainproject.com/route/117014780/fools-gold,2.5,-1,Boulder,"V2 PG13",1,20,37.91104,-122.49157
"The Crimper","Turtle Rock > Ring Mountain > San Francisco Bay Area > California",https://www.mountainproject.com/route/117736618/the-crimper,2.3,-1,Boulder,V1,1,10,37.91104,-122.49157
"Over the Bulge","Mortar Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735128/over-the-bulge,2.7,-1,Boulder,"V3 R",1,10,37.89328,-122.27241
"Ankle Buster","The Pit (West Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734747/ankle-buster,2.0,-1,"TR, Boulder","5.0 V0 R",1,20,37.89213,-122.27299
Center-Left,"Little Half Dome > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/109720094/center-left,2.5,-1,Boulder,V2,1,10,37.89339,-122.27224
"The Block","Castle Rock Proper > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/113055301/the-block,3.0,-1,Boulder,V4,1,,37.22862,-122.0962
"Surf's Up","Center Bouldering Rock (or the Beach Boulder) > Mickey's Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/117617055/surfs-up,3.0,-1,Boulder,V2,1,10,37.88939,-122.63301
"Potato Chip Arete","Potato Chip Boulder > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/112074107/potato-chip-arete,3.0,-1,Boulder,V3,1,10,38.4292,-123.11567
"Indian Arête","The Pit (West Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/107486731/indian-arete,1.9,-1,Boulder,V0,1,,37.89213,-122.27299
"The Old Man Card","Corridor Boulder > Lakeview Boulders > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/116731294/the-old-man-card,2.8,-1,Boulder,V3,1,15,37.92888,-122.59019
"Straight Shooter","Hidden Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108013861/straight-shooter,2.5,-1,Boulder,V1,1,,38.38942,-121.99218
"Bench Wall Crack","Mortar Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/117780336/bench-wall-crack,2.1,-1,Boulder,"V1 PG13",1,25,37.89328,-122.27241
"Sharma Traverse","360 Degree Boulder > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119718428/sharma-traverse,2.7,-1,Boulder,V4,1,18,37.22873,-122.09632
"The Thing","Great Stone Face > Great Stone Face Rock Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/111663636/the-thing,2.7,-1,Boulder,V3,1,,37.89666,-122.27816
Center-Right,"Little Half Dome > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/109720084/center-right,2.2,-1,Boulder,V2,1,10,37.89339,-122.27224
"Embryonic Journey direct sit start","The Pit (West Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/117234220/embryonic-journey-direct-sit-start,2.6,-1,Boulder,V3-4,1,20,37.89213,-122.27299
"Man in the Canoe","[Redacted] > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110904143/man-in-the-canoe,2.3,-1,Boulder,V2-3,1,,37.23108,-122.09482
"Jimis Butt Crack","Scott's Rock > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/107882121/jimis-butt-crack,2.8,-1,Boulder,V4,1,,38.3938,-121.9856
"Cliff House Traverse","Main Wall > Cliff House Boulders > San Francisco Bay Area > California",https://www.mountainproject.com/route/117307769/cliff-house-traverse,2.9,-1,Boulder,V3,1,,37.77776,-122.51356
"Cattle Drive","Cattle Drive Rock > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736121/cattle-drive,2.8,-1,Boulder,V3,1,10,38.37595,-121.98382
